,customer_id,subscriber_id,tariff_model,arpa_2024,arpa_2023,revenue_2023,revenue_2024,active_discount,data_usage_(MB),voice_usage,roaming_usage,sms_usage,roaming_option_flag,roaming_option_potential,contract,duration_Type,fees_to_charge,contract_start_date,tariff_model_price,price_overshoot,oib,old
7166,442,44258,l,57.94,49.94,599.28,695.28,22.31,5256,1324,31,206,N,85,Y,6,24,1.2.2024,40,0.4484999999999999,70801780777,44258
7167,442,44233,s,12.04,15.64,187.68,144.48,5.5,1848,281,385,175,N,92,N,24,3,1.2.2024,15,-0.19733333333333336,70801780777,44233
7168,442,44200,l,33.44,35.7,428.40000000000003,401.28,24.05,2943,4838,36,261,Y,79,N,24,2,1.2.2024,40,-0.16400000000000003,70801780777,44200
7169,442,44245,s,18.92,18.9,226.79999999999998,227.04000000000002,19.35,540,4849,375,519,Y,55,N,6,8,1.2.2024,15,0.2613333333333334,70801780777,44245
7170,442,44260,l,52.55,54.06,648.72,630.5999999999999,10.96,2156,966,461,839,Y,84,N,24,15,1.2.2024,40,0.31375,70801780777,44260
7171,442,44216,xl,58.22,93.49,1121.8799999999999,698.64,3.81,5240,2064,483,424,Y,33,Y,12,14,1.2.2024,65,-0.10430769230769232,70801780777,44216
7172,442,44263,l,43.78,48.43,581.16,525.36,20.02,2687,2268,273,963,N,63,N,12,7,1.2.2024,40,0.09450000000000003,70801780777,44263
7173,442,44211,m,31.49,31.07,372.84000000000003,377.88,3.36,7585,1553,423,366,N,88,Y,24,22,1.2.2024,25,0.25959999999999983,70801780777,44211
7174,442,44205,l,45.4,56.53,678.36,544.8,9.24,7183,1639,80,602,Y,48,Y,6,23,1.2.2024,40,0.135,70801780777,44205
7175,442,44276,s,21.12,13.23,158.76,253.44,3.53,5195,1090,444,691,Y,75,Y,24,2,1.2.2024,15,0.40800000000000014,70801780777,44276
7176,442,44232,s,19.6,19.55,234.60000000000002,235.20000000000002,13.93,704,4724,265,345,N,63,Y,12,18,1.2.2024,15,0.30666666666666687,70801780777,44232
7177,442,44270,xl,84.62,94.39,1132.68,1015.44,7.17,9675,1761,68,313,Y,51,Y,12,11,1.2.2024,65,0.3018461538461539,70801780777,44270
7178,442,44231,xl,68.14,69.51,834.1200000000001,817.6800000000001,21.32,4917,396,16,354,N,1,Y,24,18,1.2.2024,65,0.048307692307692385,70801780777,44231
7179,442,44215,m,26.92,21.36,256.32,323.04,21.1,5480,1282,445,282,Y,57,N,24,5,1.2.2024,25,0.07679999999999998,70801780777,44215
7180,442,44208,m,23.07,24.0,288.0,276.84000000000003,15.2,9524,3353,387,117,Y,64,N,12,3,1.2.2024,25,-0.07719999999999994,70801780777,44208
7181,442,44252,l,58.08,32.46,389.52,696.96,4.99,1061,4632,78,885,N,44,Y,12,12,1.2.2024,40,0.45199999999999996,70801780777,44252
7182,442,44254,m,36.6,25.35,304.20000000000005,439.20000000000005,24.09,7105,742,236,700,Y,43,N,6,7,1.2.2024,25,0.46399999999999997,70801780777,44254
7183,442,44251,xl,87.13,78.63,943.56,1045.56,19.97,2355,4779,281,898,Y,41,N,12,24,1.2.2024,65,0.34046153846153837,70801780777,44251
7184,442,44207,s,17.15,18.56,222.71999999999997,205.79999999999998,14.38,8377,4566,442,565,N,95,N,12,2,1.2.2024,15,0.1433333333333333,70801780777,44207
7185,442,44268,xl,82.93,84.32,1011.8399999999999,995.1600000000001,10.54,7515,1560,321,246,N,89,Y,6,9,1.2.2024,65,0.27584615384615385,70801780777,44268
7186,442,44269,m,27.17,35.11,421.32,326.04,14.54,2304,2543,353,897,N,37,N,24,21,1.2.2024,25,0.08679999999999999,70801780777,44269
7187,442,44230,xl,89.27,66.19,794.28,1071.24,16.34,4767,4756,275,905,Y,20,N,6,22,1.2.2024,65,0.3733846153846154,70801780777,44230
7188,442,44277,xl,79.94,57.12,685.4399999999999,959.28,18.53,6802,2724,424,295,N,9,Y,24,11,1.2.2024,65,0.2298461538461538,70801780777,44277
7189,442,44213,xl,77.31,89.69,1076.28,927.72,14.74,7197,3729,314,247,Y,53,N,24,8,1.2.2024,65,0.18938461538461548,70801780777,44213
7190,442,44225,m,22.84,33.38,400.56000000000006,274.08,24.15,6613,3123,271,364,N,65,Y,24,4,1.2.2024,25,-0.08640000000000003,70801780777,44225
7191,442,44257,s,17.57,21.65,259.79999999999995,210.84,1.29,5041,1496,242,100,N,5,Y,24,3,1.2.2024,15,0.17133333333333334,70801780777,44257
7192,442,44221,s,16.71,21.84,262.08,200.52,3.49,1393,3825,172,502,Y,37,Y,24,21,1.2.2024,15,0.1140000000000001,70801780777,44221
7193,442,44265,s,13.86,12.2,146.39999999999998,166.32,8.86,9353,1789,220,256,Y,79,Y,12,23,1.2.2024,15,-0.07600000000000007,70801780777,44265
7194,442,44238,m,22.42,21.72,260.64,269.04,0.75,1574,527,389,365,Y,49,Y,6,24,1.2.2024,25,-0.10319999999999996,70801780777,44238
7195,442,44239,l,50.09,32.26,387.12,601.08,24.18,2434,3102,418,770,Y,19,Y,12,11,1.2.2024,40,0.2522500000000001,70801780777,44239
7196,442,44275,xl,76.55,65.3,783.5999999999999,918.5999999999999,12.87,4765,2647,280,772,N,40,N,24,7,1.2.2024,65,0.1776923076923076,70801780777,44275
7197,442,44214,s,15.1,16.89,202.68,181.2,15.43,3227,1422,385,351,Y,71,Y,6,10,1.2.2024,15,0.006666666666666599,70801780777,44214
7198,442,44227,m,35.12,33.14,397.68,421.43999999999994,5.32,3661,2671,423,974,N,85,Y,24,17,1.2.2024,25,0.4047999999999998,70801780777,44227
7199,442,44217,s,20.48,18.05,216.60000000000002,245.76,15.51,6372,2656,202,52,N,18,Y,24,4,1.2.2024,15,0.3653333333333333,70801780777,44217
7200,442,44273,m,34.16,20.95,251.39999999999998,409.91999999999996,13.04,4605,1775,124,860,Y,68,N,12,23,1.2.2024,25,0.36639999999999984,70801780777,44273
7201,442,44259,xl,79.87,63.87,766.4399999999999,958.44,15.68,5275,2583,325,155,Y,96,Y,24,20,1.2.2024,65,0.22876923076923084,70801780777,44259
7202,442,44222,xl,93.58,95.58,1146.96,1122.96,6.17,6887,3016,456,114,Y,34,N,6,4,1.2.2024,65,0.4396923076923076,70801780777,44222
7203,442,44228,m,30.09,37.25,447.0,361.08,13.51,6075,380,129,882,N,3,Y,24,21,1.2.2024,25,0.2036,70801780777,44228
7204,442,44218,l,54.35,56.96,683.52,652.2,14.35,3792,1127,206,358,N,90,N,24,21,1.2.2024,40,0.3587500000000001,70801780777,44218
7205,442,44244,xl,64.71,77.54,930.48,776.52,23.83,5062,1022,87,848,Y,2,N,12,23,1.2.2024,65,-0.004461538461538517,70801780777,44244
7206,442,44249,l,38.73,59.98,719.76,464.76,19.77,825,4093,362,391,N,42,N,12,20,1.2.2024,40,-0.031750000000000056,70801780777,44249
7207,442,44224,l,59.44,35.02,420.24,713.28,13.16,7124,789,175,425,N,14,Y,12,21,1.2.2024,40,0.486,70801780777,44224
7208,442,44266,m,33.61,34.98,419.76,403.32,22.64,882,3229,243,67,Y,37,Y,6,9,1.2.2024,25,0.34440000000000004,70801780777,44266
7209,442,44203,l,32.13,51.23,614.76,385.56000000000006,23.98,1391,2722,463,566,N,60,Y,24,5,1.2.2024,40,-0.19674999999999998,70801780777,44203
7210,442,44240,m,36.67,33.42,401.04,440.04,3.8,6763,2652,170,258,N,73,Y,6,17,1.2.2024,25,0.4668000000000001,70801780777,44240
7211,442,44212,xl,90.19,62.01,744.12,1082.28,7.73,510,1993,210,101,N,23,Y,24,18,1.2.2024,65,0.3875384615384616,70801780777,44212
7212,442,44234,m,21.77,29.41,352.92,261.24,7.2,8058,3634,424,166,Y,28,Y,24,7,1.2.2024,25,-0.12919999999999998,70801780777,44234
7213,442,44262,s,12.09,19.42,233.04000000000002,145.07999999999998,21.58,9571,2718,436,450,Y,57,Y,6,19,1.2.2024,15,-0.19400000000000006,70801780777,44262
7214,442,44271,s,13.94,14.01,168.12,167.28,1.59,9191,3000,293,752,N,10,N,12,5,1.2.2024,15,-0.07066666666666666,70801780777,44271
7215,442,44256,xl,79.54,68.37,820.44,954.48,3.76,4537,4660,229,518,Y,61,Y,6,3,1.2.2024,65,0.22369230769230786,70801780777,44256
7216,442,44250,l,47.02,38.48,461.76,564.24,14.07,9682,3287,227,194,Y,39,N,12,9,1.2.2024,40,0.1755,70801780777,44250
7217,442,44264,s,13.82,17.36,208.32,165.84,7.82,4703,3660,3,461,Y,62,Y,6,7,1.2.2024,15,-0.07866666666666666,70801780777,44264
7218,273,27326,m,35.62,35.6,427.20000000000005,427.43999999999994,0.97,4137,4724,272,983,N,48,N,6,10,1.2.2024,25,0.42479999999999984,25911715404,27326
7219,273,27358,s,13.7,20.07,240.84,164.39999999999998,20.79,3589,3522,388,957,Y,4,N,12,22,1.2.2024,15,-0.08666666666666667,25911715404,27358
7220,273,27337,m,24.77,24.74,296.88,297.24,24.02,8589,2688,189,206,Y,31,N,24,21,1.2.2024,25,-0.009199999999999986,25911715404,27337
7221,273,27320,s,13.37,22.34,268.08,160.44,16.88,7244,1436,47,820,Y,35,Y,6,23,1.2.2024,15,-0.10866666666666669,25911715404,27320
7222,273,27304,l,60.0,47.01,564.12,720.0,5.54,8335,1220,301,972,Y,84,Y,6,5,1.2.2024,40,0.5,25911715404,27304
7223,273,27343,s,19.81,14.33,171.96,237.71999999999997,15.86,6602,4628,160,294,N,15,Y,24,4,1.2.2024,15,0.32066666666666666,25911715404,27343
7224,273,27364,m,20.84,35.37,424.43999999999994,250.07999999999998,15.2,7059,1009,166,881,N,21,N,6,8,1.2.2024,25,-0.1664,25911715404,27364
7225,273,27344,s,19.86,15.3,183.60000000000002,238.32,20.1,4817,1692,412,605,Y,30,Y,6,16,1.2.2024,15,0.32400000000000007,25911715404,27344
7226,273,27334,l,41.26,48.93,587.16,495.12,16.46,4664,961,102,185,Y,38,Y,12,14,1.2.2024,40,0.03149999999999986,25911715404,27334
7227,273,27302,l,36.24,47.62,571.4399999999999,434.88,23.16,9984,4664,469,348,Y,44,Y,24,20,1.2.2024,40,-0.09399999999999997,25911715404,27302
7228,273,27315,m,27.04,31.63,379.56,324.48,24.58,5209,516,295,573,Y,49,Y,12,3,1.2.2024,25,0.0815999999999999,25911715404,27315
7229,273,27330,m,30.79,26.57,318.84000000000003,369.48,5.72,719,1279,93,135,N,72,N,24,21,1.2.2024,25,0.23160000000000003,25911715404,27330
7230,273,27311,l,36.39,42.41,508.91999999999996,436.68,18.08,4424,1961,2,788,N,21,N,6,17,1.2.2024,40,-0.09024999999999994,25911715404,27311
7231,273,27301,s,22.31,19.87,238.44,267.71999999999997,22.29,4147,1108,208,602,Y,95,Y,12,15,1.2.2024,15,0.4873333333333332,25911715404,27301
7232,273,27348,xl,89.37,64.11,769.3199999999999,1072.44,5.89,6810,1984,78,210,Y,36,N,6,11,1.2.2024,65,0.3749230769230769,25911715404,27348
7233,273,27331,s,18.72,14.05,168.60000000000002,224.64,22.07,8488,2487,145,339,Y,87,Y,24,7,1.2.2024,15,0.248,25911715404,27331
7234,273,27359,xl,80.98,52.89,634.6800000000001,971.76,20.89,5821,3964,316,667,Y,26,Y,6,11,1.2.2024,65,0.24584615384615383,25911715404,27359
7235,273,27321,l,35.71,34.17,410.04,428.52,18.23,735,886,310,644,Y,65,N,12,8,1.2.2024,40,-0.10724999999999996,25911715404,27321
7236,273,27349,s,14.3,21.96,263.52,171.60000000000002,6.54,5435,118,227,624,N,95,Y,24,4,1.2.2024,15,-0.046666666666666634,25911715404,27349
7237,273,27366,m,28.53,21.24,254.88,342.36,15.41,5840,3323,311,633,N,56,Y,6,16,1.2.2024,25,0.1412,25911715404,27366
7238,273,27310,l,50.55,47.15,565.8,606.5999999999999,14.69,8675,3661,14,694,N,83,N,24,17,1.2.2024,40,0.26374999999999993,25911715404,27310
7239,273,27345,m,36.4,23.55,282.6,436.79999999999995,0.27,7220,2019,211,854,N,4,Y,6,3,1.2.2024,25,0.45599999999999996,25911715404,27345
7240,273,27336,l,34.05,53.4,640.8,408.59999999999997,23.33,2828,250,41,684,N,82,Y,12,5,1.2.2024,40,-0.14875000000000005,25911715404,27336
7241,273,27342,s,21.77,19.18,230.16,261.24,23.43,3051,3166,189,451,N,23,Y,12,9,1.2.2024,15,0.45133333333333336,25911715404,27342
7242,273,27357,xl,92.92,68.69,824.28,1115.04,12.62,9339,2471,410,948,N,85,N,24,9,1.2.2024,65,0.42953846153846165,25911715404,27357
7243,273,27327,s,13.16,17.06,204.71999999999997,157.92000000000002,17.45,4165,2809,466,989,Y,50,Y,12,23,1.2.2024,15,-0.1226666666666667,25911715404,27327
7244,273,27316,s,16.24,16.22,194.64,194.88,17.58,3152,347,481,802,Y,20,Y,24,24,1.2.2024,15,0.08266666666666667,25911715404,27316
7245,273,27314,l,49.39,35.44,425.28,592.6800000000001,0.6,5733,4897,225,319,Y,95,Y,12,1,1.2.2024,40,0.23475000000000001,25911715404,27314
7246,273,27329,m,29.46,36.08,432.96,353.52,18.35,6109,4131,478,991,Y,42,N,24,0,1.2.2024,25,0.17840000000000011,25911715404,27329
7247,273,27353,s,16.99,21.15,253.79999999999998,203.88,3.6,2260,2761,454,209,N,64,Y,24,21,1.2.2024,15,0.1326666666666665,25911715404,27353
7248,273,27362,xl,79.88,67.19,806.28,958.56,23.54,5884,1682,294,530,N,44,N,6,8,1.2.2024,65,0.22892307692307678,25911715404,27362
7249,273,27365,m,21.16,29.55,354.6,253.92000000000002,4.63,8914,4503,327,274,N,14,N,6,1,1.2.2024,25,-0.15359999999999996,25911715404,27365
7250,273,27360,l,37.11,51.45,617.4000000000001,445.32,22.9,4983,3910,58,241,N,5,N,12,4,1.2.2024,40,-0.07225000000000004,25911715404,27360
7251,273,27340,xl,93.47,68.54,822.48,1121.6399999999999,23.62,8714,821,18,369,N,7,Y,24,21,1.2.2024,65,0.43799999999999994,25911715404,27340
7252,273,27361,m,22.99,34.06,408.72,275.88,16.77,6153,387,153,365,N,28,N,24,10,1.2.2024,25,-0.08040000000000003,25911715404,27361
7253,273,27325,s,15.41,18.21,218.52,184.92000000000002,11.94,9813,3180,380,786,Y,2,N,12,6,1.2.2024,15,0.02733333333333343,25911715404,27325
7254,273,27317,l,39.13,37.11,445.32,469.56000000000006,24.65,5857,1616,269,907,N,33,N,12,18,1.2.2024,40,-0.021749999999999936,25911715404,27317
7255,273,27338,xl,73.97,55.67,668.04,887.64,18.05,1319,4743,203,924,Y,71,Y,12,11,1.2.2024,65,0.1379999999999999,25911715404,27338
7256,273,27318,l,38.3,34.35,412.20000000000005,459.59999999999997,8.6,7347,4350,254,488,Y,98,N,12,10,1.2.2024,40,-0.04250000000000009,25911715404,27318
7257,273,27369,l,39.9,42.48,509.76,478.79999999999995,20.48,7346,4846,481,145,Y,4,Y,24,9,1.2.2024,40,-0.0025000000000000577,25911715404,27369
7258,273,27333,l,36.03,48.02,576.24,432.36,4.91,553,1586,84,601,Y,3,N,24,22,1.2.2024,40,-0.09924999999999995,25911715404,27333
7259,273,27363,l,50.49,51.26,615.12,605.88,2.18,7854,3070,185,943,Y,58,N,24,12,1.2.2024,40,0.2622500000000001,25911715404,27363
7260,273,27335,m,20.41,33.71,404.52,244.92000000000002,22.72,6184,1362,234,768,N,72,Y,12,11,1.2.2024,25,-0.18359999999999999,25911715404,27335
7261,273,27313,l,32.95,41.04,492.48,395.40000000000003,12.47,6236,2059,9,286,N,90,N,6,9,1.2.2024,40,-0.1762499999999999,25911715404,27313
7262,273,27307,xl,86.78,89.72,1076.6399999999999,1041.3600000000001,2.56,2269,3683,314,422,Y,27,Y,12,14,1.2.2024,65,0.33507692307692305,25911715404,27307
7263,273,27346,m,31.59,35.53,426.36,379.08,4.69,3505,1780,460,933,N,35,N,24,8,1.2.2024,25,0.26360000000000006,25911715404,27346
7264,273,27323,m,23.54,29.02,348.24,282.48,24.74,8888,698,229,391,N,87,N,24,17,1.2.2024,25,-0.05840000000000001,25911715404,27323
7265,273,27324,m,28.39,26.15,313.79999999999995,340.68,11.67,1233,959,266,424,Y,81,N,24,19,1.2.2024,25,0.13559999999999994,25911715404,27324
7266,273,27356,m,28.06,36.33,435.96,336.71999999999997,8.82,1176,2484,160,509,Y,3,N,24,18,1.2.2024,25,0.12239999999999984,25911715404,27356
7267,273,27309,xl,76.7,59.49,713.88,920.4000000000001,24.8,9375,4464,223,343,Y,84,Y,24,11,1.2.2024,65,0.17999999999999994,25911715404,27309
7268,273,27319,s,21.85,17.02,204.24,262.20000000000005,19.2,9596,1146,178,907,Y,45,Y,24,22,1.2.2024,15,0.4566666666666668,25911715404,27319
7269,273,27306,l,46.72,41.81,501.72,560.64,13.58,6495,4008,300,251,N,12,N,24,5,1.2.2024,40,0.16799999999999993,25911715404,27306
7270,273,27368,s,14.88,19.29,231.48,178.56,9.86,4810,2775,449,712,N,22,N,12,14,1.2.2024,15,-0.007999999999999896,25911715404,27368
7271,273,27308,l,49.52,48.59,583.08,594.24,24.64,1491,456,328,154,Y,51,N,24,4,1.2.2024,40,0.238,25911715404,27308
7272,273,27355,xl,68.6,67.06,804.72,823.1999999999999,0.75,3874,1971,2,98,N,50,Y,24,21,1.2.2024,65,0.055384615384615365,25911715404,27355
7273,273,27328,s,14.56,21.07,252.84,174.72,2.17,7307,1596,97,88,Y,65,Y,24,9,1.2.2024,15,-0.029333333333333322,25911715404,27328
7274,273,27332,s,14.78,21.88,262.56,177.35999999999999,11.53,4777,1359,376,345,N,16,N,6,23,1.2.2024,15,-0.014666666666666717,25911715404,27332
7275,273,27322,xl,72.84,53.92,647.04,874.08,0.18,8448,3913,362,298,N,67,Y,12,23,1.2.2024,65,0.12061538461538457,25911715404,27322
7276,273,27351,m,26.98,28.99,347.88,323.76,15.34,7932,596,117,398,Y,2,Y,6,10,1.2.2024,25,0.07919999999999994,25911715404,27351
7277,273,27354,xl,79.67,96.24,1154.8799999999999,956.04,21.04,7398,3209,450,462,N,86,N,12,14,1.2.2024,65,0.22569230769230764,25911715404,27354
7278,273,27370,xl,77.88,54.54,654.48,934.56,4.48,8353,4364,408,309,Y,92,N,6,8,1.2.2024,65,0.19815384615384612,25911715404,27370
7279,273,27300,s,13.2,22.28,267.36,158.39999999999998,17.42,6837,926,38,133,Y,44,Y,6,12,1.2.2024,15,-0.12,25911715404,27300
7280,273,27350,m,34.89,21.14,253.68,418.68,5.1,6774,1285,450,560,Y,89,N,24,8,1.2.2024,25,0.39559999999999995,25911715404,27350
7281,273,27341,xl,90.42,57.43,689.16,1085.04,13.99,5061,1091,430,993,N,73,N,24,15,1.2.2024,65,0.3910769230769231,25911715404,27341
7282,273,27347,m,32.09,30.99,371.88,385.08000000000004,14.54,9818,1528,127,758,N,56,Y,6,5,1.2.2024,25,0.2836000000000001,25911715404,27347
7283,273,27303,s,18.32,12.48,149.76,219.84,14.23,8766,4222,346,622,N,50,N,12,15,1.2.2024,15,0.22133333333333338,25911715404,27303
7284,273,27367,xl,57.35,64.54,774.48,688.2,22.03,4094,1404,388,818,Y,43,N,24,7,1.2.2024,65,-0.11769230769230765,25911715404,27367
7285,273,27312,m,22.79,32.94,395.28,273.48,13.13,7357,4035,416,556,Y,25,N,24,9,1.2.2024,25,-0.08840000000000003,25911715404,27312
7286,273,27352,s,19.51,16.66,199.92000000000002,234.12,20.02,8335,2114,63,831,N,36,N,6,6,1.2.2024,15,0.30066666666666686,25911715404,27352
7287,273,27305,l,49.47,56.51,678.12,593.64,11.67,4728,1155,90,966,Y,24,N,6,22,1.2.2024,40,0.23675000000000002,25911715404,27305
7288,273,27339,xl,90.08,58.7,704.4000000000001,1080.96,22.01,7445,1721,331,821,Y,31,N,6,6,1.2.2024,65,0.3858461538461537,25911715404,27339
7289,256,25613,xl,53.92,72.24,866.8799999999999,647.04,15.12,2516,2828,234,259,Y,48,N,6,0,1.2.2024,65,-0.17046153846153844,44409843433,25613
7290,256,25602,m,30.45,35.07,420.84000000000003,365.4,2.08,9378,2268,421,309,N,32,N,12,0,1.2.2024,25,0.21799999999999997,44409843433,25602
7291,256,25614,s,20.75,20.14,241.68,249.0,10.18,2222,1125,102,51,N,14,N,12,6,1.2.2024,15,0.3833333333333333,44409843433,25614
7292,256,25608,m,36.64,25.81,309.71999999999997,439.68,20.05,2742,680,126,979,N,3,Y,24,18,1.2.2024,25,0.4656,44409843433,25608
7293,256,25609,xl,55.79,66.07,792.8399999999999,669.48,10.34,4399,867,345,997,N,72,Y,6,4,1.2.2024,65,-0.14169230769230767,44409843433,25609
7294,256,25605,s,21.43,14.1,169.2,257.15999999999997,10.56,5293,1478,88,943,N,65,N,6,16,1.2.2024,15,0.42866666666666675,44409843433,25605
7295,256,25604,s,18.84,12.56,150.72,226.07999999999998,11.42,4231,4467,211,287,Y,57,N,6,17,1.2.2024,15,0.256,44409843433,25604
7296,256,25603,s,21.79,18.06,216.71999999999997,261.48,9.29,2051,1964,199,702,N,5,N,6,9,1.2.2024,15,0.45266666666666655,44409843433,25603
7297,256,25610,m,31.37,29.1,349.20000000000005,376.44,17.27,5839,3156,306,620,Y,2,Y,24,12,1.2.2024,25,0.25480000000000014,44409843433,25610
7298,256,25607,l,34.77,34.11,409.32,417.24,7.62,9870,1946,66,80,N,27,N,6,1,1.2.2024,40,-0.13074999999999992,44409843433,25607
7299,256,25612,l,52.11,40.96,491.52,625.3199999999999,8.8,9336,1671,148,125,N,27,N,24,16,1.2.2024,40,0.3027500000000001,44409843433,25612
7300,256,25601,xl,82.83,93.99,1127.8799999999999,993.96,4.62,4231,4423,359,746,N,41,N,24,9,1.2.2024,65,0.27430769230769236,44409843433,25601
7301,256,25606,m,25.61,37.23,446.76,307.32,7.12,7813,261,266,659,N,37,Y,6,8,1.2.2024,25,0.024399999999999977,44409843433,25606
7302,256,25611,m,27.88,23.16,277.92,334.56,24.26,6150,353,376,327,N,39,N,6,21,1.2.2024,25,0.11519999999999997,44409843433,25611
7303,256,25600,l,58.7,53.93,647.16,704.4000000000001,14.73,4707,4459,338,930,N,71,Y,24,6,1.2.2024,40,0.4675,44409843433,25600
7304,208,20819,s,16.22,12.68,152.16,194.64,1.99,3430,4639,248,264,Y,39,N,24,9,1.2.2024,15,0.08133333333333326,9415017918,20819
7305,208,20840,m,26.2,36.63,439.56000000000006,314.4,0.7,2789,4173,439,264,N,1,Y,12,6,1.2.2024,25,0.04800000000000004,9415017918,20840
7306,208,20805,s,14.02,15.14,181.68,168.24,2.1,9313,448,316,533,N,55,N,6,17,1.2.2024,15,-0.06533333333333335,9415017918,20805
7307,208,20843,xl,70.25,59.75,717.0,843.0,24.93,9008,1257,455,612,N,39,N,6,2,1.2.2024,65,0.0807692307692307,9415017918,20843
7308,208,20847,xl,67.49,90.27,1083.24,809.8799999999999,17.2,9598,4816,221,341,Y,83,Y,6,14,1.2.2024,65,0.038307692307692154,9415017918,20847
7309,208,20821,m,36.44,37.35,448.20000000000005,437.28,6.66,9035,925,163,138,Y,18,N,24,7,1.2.2024,25,0.4576,9415017918,20821
7310,208,20820,s,16.3,17.47,209.64,195.60000000000002,10.51,7812,2336,60,352,Y,11,N,6,12,1.2.2024,15,0.08666666666666667,9415017918,20820
7311,208,20826,m,24.44,37.11,445.32,293.28000000000003,12.13,6014,261,56,522,Y,86,Y,24,4,1.2.2024,25,-0.022399999999999975,9415017918,20826
7312,208,20822,xl,82.2,81.98,983.76,986.4000000000001,14.02,8732,1665,51,171,N,82,N,12,12,1.2.2024,65,0.2646153846153847,9415017918,20822
7313,208,20816,l,53.8,43.56,522.72,645.5999999999999,5.69,2223,199,307,967,Y,39,Y,12,14,1.2.2024,40,0.345,9415017918,20816
7314,208,20830,l,38.41,43.21,518.52,460.91999999999996,12.53,764,2494,361,231,Y,58,Y,24,0,1.2.2024,40,-0.03975000000000006,9415017918,20830
7315,208,20834,l,50.04,54.2,650.4000000000001,600.48,0.25,8726,2439,262,555,N,44,Y,24,15,1.2.2024,40,0.2509999999999999,9415017918,20834
7316,208,20803,m,22.99,22.26,267.12,275.88,8.52,2510,2254,256,687,Y,46,Y,24,4,1.2.2024,25,-0.08040000000000003,9415017918,20803
7317,208,20813,xl,70.56,71.44,857.28,846.72,18.68,3254,3741,231,376,N,50,N,12,2,1.2.2024,65,0.08553846153846156,9415017918,20813
7318,208,20838,m,30.54,31.26,375.12,366.48,0.72,3953,1168,208,653,Y,71,Y,24,5,1.2.2024,25,0.22160000000000002,9415017918,20838
7319,208,20802,s,14.31,16.82,201.84,171.72,2.83,6304,4372,82,967,N,23,Y,12,24,1.2.2024,15,-0.04599999999999993,9415017918,20802
7320,208,20844,m,29.13,34.61,415.32,349.56,11.44,5936,2026,387,165,N,98,Y,24,3,1.2.2024,25,0.1652,9415017918,20844
7321,208,20842,xl,55.83,89.04,1068.48,669.96,16.85,5592,522,168,142,N,72,N,12,5,1.2.2024,65,-0.1410769230769231,9415017918,20842
7322,208,20817,xl,70.29,79.26,951.1200000000001,843.48,12.43,4310,3171,0,403,N,9,Y,6,19,1.2.2024,65,0.08138461538461539,9415017918,20817
7323,208,20800,m,20.4,23.52,282.24,244.79999999999998,5.62,9888,873,9,918,N,74,N,12,20,1.2.2024,25,-0.18400000000000005,9415017918,20800
7324,208,20809,s,15.03,17.81,213.71999999999997,180.35999999999999,17.67,6158,4317,271,632,Y,35,Y,24,1,1.2.2024,15,0.0020000000000000018,9415017918,20809
7325,208,20846,l,47.95,36.8,441.59999999999997,575.4000000000001,2.72,2390,3106,377,980,N,14,N,24,1,1.2.2024,40,0.19874999999999998,9415017918,20846
7326,208,20828,l,50.66,49.53,594.36,607.92,4.56,1487,1767,21,494,N,71,N,6,4,1.2.2024,40,0.26649999999999996,9415017918,20828
7327,208,20837,m,34.43,27.2,326.4,413.15999999999997,0.56,3350,4454,88,765,N,78,N,24,14,1.2.2024,25,0.3772,9415017918,20837
7328,208,20832,s,13.46,12.52,150.24,161.52,3.86,9879,4495,408,467,Y,12,N,6,13,1.2.2024,15,-0.10266666666666657,9415017918,20832
7329,208,20833,m,36.14,36.49,437.88,433.68,18.08,9092,1095,289,310,Y,46,Y,24,20,1.2.2024,25,0.4456,9415017918,20833
7330,208,20845,xl,64.53,69.14,829.6800000000001,774.36,5.79,5906,951,465,655,N,22,Y,12,16,1.2.2024,65,-0.007230769230769263,9415017918,20845
7331,208,20804,m,32.07,30.61,367.32,384.84000000000003,8.6,3980,4354,305,606,N,88,N,6,19,1.2.2024,25,0.28279999999999994,9415017918,20804
7332,208,20835,l,56.43,55.48,665.76,677.16,24.94,7087,3745,296,799,Y,62,Y,24,2,1.2.2024,40,0.41074999999999995,9415017918,20835
7333,208,20808,s,17.63,17.96,215.52,211.56,13.94,3661,2206,170,299,N,19,N,12,7,1.2.2024,15,0.17533333333333334,9415017918,20808
7334,208,20829,xl,95.88,69.6,835.1999999999999,1150.56,11.45,5402,1847,48,637,N,75,N,24,19,1.2.2024,65,0.47507692307692295,9415017918,20829
7335,208,20811,m,25.85,33.61,403.32,310.20000000000005,20.91,7343,2704,319,534,Y,62,Y,12,2,1.2.2024,25,0.03400000000000003,9415017918,20811
7336,208,20807,l,42.07,36.49,437.88,504.84000000000003,7.3,9703,3111,233,969,N,54,N,12,0,1.2.2024,40,0.05174999999999996,9415017918,20807
7337,208,20815,s,19.45,16.13,193.56,233.39999999999998,1.63,7184,3211,17,555,Y,55,Y,24,16,1.2.2024,15,0.29666666666666663,9415017918,20815
7338,208,20806,l,36.45,33.43,401.15999999999997,437.40000000000003,24.45,6146,1205,237,558,Y,23,Y,6,18,1.2.2024,40,-0.08874999999999988,9415017918,20806
7339,208,20836,xl,77.61,77.29,927.48,931.3199999999999,11.57,6893,4143,177,835,N,26,Y,6,14,1.2.2024,65,0.19399999999999995,9415017918,20836
